발표시각,지역,도시,예보시각,최저기온,최고기온,최저기온하한,최저기온상한,최고기온하한,최고기온상한
2020-08-01 06시,경북남서내륙,고령,2020-08-05,24,30,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-06,24,30,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-07,24,29,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-08,24,30,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-09,24,29,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-10,25,31,,,,
2020-08-01 06시,경북남서내륙,고령,2020-08-11,25,31,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-04,25,32,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-05,23,31,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-06,24,30,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-07,23,30,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-08,24,31,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-09,24,31,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-10,23,32,,,,
2020-08-01 06시,경북남서내륙,성주,2020-08-11,25,33,,,,
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-04,24,34,23,25,33,35
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-05,24,34,23,25,33,35
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-06,24,33,23,25,32,34
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-07,24,33,23,25,31,34
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-08,24,33,23,24,31,34
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-09,24,33,23,25,31,35
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-10,25,34,24,25,32,35
2020-08-01 06시,대구.경북중남부내륙,대구,2020-08-11,25,34,24,25,33,35
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-04,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-05,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-06,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-07,24,30,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-08,24,30,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-09,23,31,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-10,23,31,,,,
2020-08-01 06시,대구.경북중남부내륙,영천,2020-08-11,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-04,25,32,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-05,25,33,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-06,25,33,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-07,25,32,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-08,25,33,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-09,24,33,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-10,25,33,,,,
2020-08-01 06시,대구.경북중남부내륙,경산,2020-08-11,25,32,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-04,25,31,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-05,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-06,24,30,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-07,24,29,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-08,24,30,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-09,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-10,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,청도,2020-08-11,24,32,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-04,25,32,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-05,25,31,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-06,25,30,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-07,24,30,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-08,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-09,24,31,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-10,25,32,,,,
2020-08-01 06시,대구.경북중남부내륙,칠곡,2020-08-11,25,33,,,,
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-04,25,32,24,26,31,33
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-05,25,31,24,26,30,32
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-06,25,30,24,26,29,31
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-07,24,29,23,25,28,30
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-08,24,30,23,25,28,31
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-09,24,30,22,25,28,31
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-10,24,31,23,25,30,32
2020-08-01 06시,울산.경남동부내륙,울산,2020-08-11,24,31,23,25,30,32
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-04,25,31,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-05,25,31,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-06,25,31,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-07,25,29,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-08,23,30,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-09,23,30,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-10,23,30,,,,
2020-08-01 06시,울산.경남동부내륙,양산,2020-08-11,23,30,,,,
2020-08-01 06시,부산,부산,2020-08-04,24,29,23,25,28,30
2020-08-01 06시,부산,부산,2020-08-05,24,29,23,25,28,30
2020-08-01 06시,부산,부산,2020-08-06,24,29,23,25,28,30
2020-08-01 06시,부산,부산,2020-08-07,24,28,23,25,27,29
2020-08-01 06시,부산,부산,2020-08-08,24,28,23,25,27,29
2020-08-01 06시,부산,부산,2020-08-09,24,28,23,25,27,29
2020-08-01 06시,부산,부산,2020-08-10,24,28,23,25,27,29
2020-08-01 06시,부산,부산,2020-08-11,24,28,23,25,27,29
2020-08-01 06시,경남중부남해안,창원,2020-08-04,24,31,23,25,30,32
2020-08-01 06시,경남중부남해안,창원,2020-08-05,24,30,23,25,29,31
2020-08-01 06시,경남중부남해안,창원,2020-08-06,24,29,23,25,28,30
2020-08-01 06시,경남중부남해안,창원,2020-08-07,24,28,23,25,27,29
2020-08-01 06시,경남중부남해안,창원,2020-08-08,24,29,23,25,27,30
2020-08-01 06시,경남중부남해안,창원,2020-08-09,24,29,23,25,28,30
2020-08-01 06시,경남중부남해안,창원,2020-08-10,24,29,23,25,28,30
2020-08-01 06시,경남중부남해안,창원,2020-08-11,24,30,23,25,29,31
2020-08-01 06시,경남중부남해안,김해,2020-08-04,24,31,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-05,24,31,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-06,24,30,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-07,24,29,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-08,24,30,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-09,24,30,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-10,24,31,,,,
2020-08-01 06시,경남중부남해안,김해,2020-08-11,24,31,,,,
2020-08-01 06시,경남서부남해안,통영,2020-08-04,24,28,23,26,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-05,24,28,23,25,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-06,24,28,23,25,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-07,24,28,23,25,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-08,24,28,23,25,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-09,24,28,23,25,27,29
2020-08-01 06시,경남서부남해안,통영,2020-08-10,24,29,23,25,28,30
2020-08-01 06시,경남서부남해안,통영,2020-08-11,24,29,23,25,28,30
2020-08-01 06시,경남서부남해안,사천,2020-08-04,25,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-05,25,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-06,25,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-07,24,30,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-08,25,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-09,24,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-10,25,31,,,,
2020-08-01 06시,경남서부남해안,사천,2020-08-11,25,32,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-04,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-05,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-06,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-07,24,28,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-08,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-09,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-10,24,29,,,,
2020-08-01 06시,경남서부남해안,거제,2020-08-11,24,29,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-04,25,30,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-05,25,30,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-06,25,29,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-07,24,28,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-08,25,29,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-09,24,30,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-10,25,30,,,,
2020-08-01 06시,경남서부남해안,고성,2020-08-11,25,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-04,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-05,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-06,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-07,24,29,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-08,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-09,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-10,24,30,,,,
2020-08-01 06시,경남서부남해안,남해,2020-08-11,24,30,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-04,25,33,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-05,25,30,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-06,24,31,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-07,24,31,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-08,25,31,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-09,24,31,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-10,25,32,,,,
2020-08-01 06시,경남북서내륙,함양,2020-08-11,26,32,,,,
2020-08-01 06시,경남북서내륙,거창,2020-08-04,23,31,22,24,30,32
2020-08-01 06시,경남북서내륙,거창,2020-08-05,23,30,22,24,29,31
2020-08-01 06시,경남북서내륙,거창,2020-08-06,23,30,22,24,29,31
2020-08-01 06시,경남북서내륙,거창,2020-08-07,23,29,22,24,28,30
2020-08-01 06시,경남북서내륙,거창,2020-08-08,23,30,22,24,29,31
2020-08-01 06시,경남북서내륙,거창,2020-08-09,23,30,22,24,28,32
2020-08-01 06시,경남북서내륙,거창,2020-08-10,23,31,22,24,29,32
2020-08-01 06시,경남북서내륙,거창,2020-08-11,24,31,23,25,30,32
2020-08-01 06시,경남북서내륙,합천,2020-08-04,24,31,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-05,24,31,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-06,24,30,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-07,24,30,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-08,24,30,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-09,22,31,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-10,24,31,,,,
2020-08-01 06시,경남북서내륙,합천,2020-08-11,24,31,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-04,26,33,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-05,26,31,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-06,24,32,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-07,24,29,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-08,24,30,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-09,24,32,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-10,24,31,,,,
2020-08-01 06시,경남중부내륙,밀양,2020-08-11,24,32,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-04,25,30,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-05,24,30,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-06,25,29,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-07,24,28,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-08,24,29,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-09,23,28,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-10,24,30,,,,
2020-08-01 06시,경남중부내륙,의령,2020-08-11,24,30,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-04,25,31,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-05,25,31,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-06,25,31,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-07,24,30,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-08,25,31,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-09,24,31,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-10,25,32,,,,
2020-08-01 06시,경남중부내륙,함안,2020-08-11,25,32,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-04,25,31,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-05,25,31,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-06,25,30,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-07,25,30,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-08,25,32,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-09,25,31,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-10,25,32,,,,
2020-08-01 06시,경남중부내륙,창녕,2020-08-11,25,32,,,,
2020-08-01 06시,경남남서내륙,진주,2020-08-04,24,31,23,25,30,32
2020-08-01 06시,경남남서내륙,진주,2020-08-05,24,30,23,25,29,31
2020-08-01 06시,경남남서내륙,진주,2020-08-06,24,30,23,25,29,31
2020-08-01 06시,경남남서내륙,진주,2020-08-07,24,29,23,25,28,30
2020-08-01 06시,경남남서내륙,진주,2020-08-08,24,30,23,25,29,31
2020-08-01 06시,경남남서내륙,진주,2020-08-09,24,30,23,25,29,31
2020-08-01 06시,경남남서내륙,진주,2020-08-10,24,30,23,25,29,31
2020-08-01 06시,경남남서내륙,진주,2020-08-11,24,31,23,25,30,32
2020-08-01 06시,경남남서내륙,산청,2020-08-04,24,30,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-05,24,30,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-06,23,29,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-07,23,29,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-08,24,30,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-09,23,30,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-10,24,30,,,,
2020-08-01 06시,경남남서내륙,산청,2020-08-11,24,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-04,25,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-05,25,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-06,25,30,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-07,24,30,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-08,24,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-09,24,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-10,25,31,,,,
2020-08-01 06시,경남남서내륙,하동,2020-08-11,25,31,,,,
2020-08-01 06시,황해도,사리원,2020-08-04,23,27,,,,
2020-08-01 06시,황해도,사리원,2020-08-05,23,27,,,,
2020-08-01 06시,황해도,사리원,2020-08-06,23,27,,,,
2020-08-01 06시,황해도,사리원,2020-08-07,23,28,,,,
2020-08-01 06시,황해도,사리원,2020-08-08,22,29,,,,
2020-08-01 06시,황해도,사리원,2020-08-09,22,29,,,,
2020-08-01 06시,황해도,사리원,2020-08-10,23,28,,,,
2020-08-01 06시,황해도,사리원,2020-08-11,23,29,,,,
2020-08-01 06시,황해도,신계,2020-08-04,23,26,,,,
2020-08-01 06시,황해도,신계,2020-08-05,22,26,,,,
2020-08-01 06시,황해도,신계,2020-08-06,23,26,,,,
2020-08-01 06시,황해도,신계,2020-08-07,22,27,,,,
2020-08-01 06시,황해도,신계,2020-08-08,21,28,,,,
2020-08-01 06시,황해도,신계,2020-08-09,21,28,,,,
2020-08-01 06시,황해도,신계,2020-08-10,22,27,,,,
2020-08-01 06시,황해도,신계,2020-08-11,23,27,,,,
2020-08-01 06시,황해도,해주,2020-08-04,23,26,,,,
2020-08-01 06시,황해도,해주,2020-08-05,23,25,,,,
2020-08-01 06시,황해도,해주,2020-08-06,23,26,,,,
2020-08-01 06시,황해도,해주,2020-08-07,23,27,,,,
2020-08-01 06시,황해도,해주,2020-08-08,22,27,,,,
2020-08-01 06시,황해도,해주,2020-08-09,23,27,,,,
2020-08-01 06시,황해도,해주,2020-08-10,23,26,,,,
2020-08-01 06시,황해도,해주,2020-08-11,24,26,,,,
2020-08-01 06시,황해도,개성,2020-08-04,23,26,23,24,25,27
2020-08-01 06시,황해도,개성,2020-08-05,23,26,23,24,26,27
2020-08-01 06시,황해도,개성,2020-08-06,23,26,23,24,26,27
2020-08-01 06시,황해도,개성,2020-08-07,23,26,23,23,24,27
2020-08-01 06시,황해도,개성,2020-08-08,22,28,21,23,26,29
2020-08-01 06시,황해도,개성,2020-08-09,22,27,21,23,25,29
2020-08-01 06시,황해도,개성,2020-08-10,23,27,22,23,26,28
2020-08-01 06시,황해도,개성,2020-08-11,23,27,22,24,26,28
2020-08-01 06시,황해도,장연(용연),2020-08-04,23,27,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-05,23,27,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-06,23,27,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-07,22,28,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-08,21,28,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-09,21,28,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-10,22,28,,,,
2020-08-01 06시,황해도,장연(용연),2020-08-11,23,27,,,,
2020-08-01 06시,평안도,신의주,2020-08-04,23,28,22,24,28,29
2020-08-01 06시,평안도,신의주,2020-08-05,23,29,22,24,27,30
2020-08-01 06시,평안도,신의주,2020-08-06,23,29,23,24,27,31
2020-08-01 06시,평안도,신의주,2020-08-07,22,31,21,23,30,33
2020-08-01 06시,평안도,신의주,2020-08-08,22,30,21,23,29,32
2020-08-01 06시,평안도,신의주,2020-08-09,22,30,21,23,28,32
2020-08-01 06시,평안도,신의주,2020-08-10,22,29,21,23,28,31
2020-08-01 06시,평안도,신의주,2020-08-11,22,28,21,24,27,29
2020-08-01 06시,평안도,삭주(수풍),2020-08-04,22,28,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-05,22,28,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-06,22,28,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-07,21,30,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-08,21,30,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-09,21,30,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-10,21,30,,,,
2020-08-01 06시,평안도,삭주(수풍),2020-08-11,22,29,,,,
2020-08-01 06시,평안도,구성,2020-08-04,22,27,,,,
2020-08-01 06시,평안도,구성,2020-08-05,22,28,,,,
2020-08-01 06시,평안도,구성,2020-08-06,23,28,,,,
2020-08-01 06시,평안도,구성,2020-08-07,22,29,,,,
2020-08-01 06시,평안도,구성,2020-08-08,21,30,,,,
2020-08-01 06시,평안도,구성,2020-08-09,21,30,,,,
2020-08-01 06시,평안도,구성,2020-08-10,22,29,,,,
2020-08-01 06시,평안도,구성,2020-08-11,22,29,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-04,20,30,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-05,20,31,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-06,20,29,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-07,20,30,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-08,19,30,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-09,19,31,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-10,20,30,,,,
2020-08-01 06시,평안도,자성(중강),2020-08-11,20,29,,,,
2020-08-01 06시,평안도,강계,2020-08-04,22,29,,,,
2020-08-01 06시,평안도,강계,2020-08-05,21,30,,,,
2020-08-01 06시,평안도,강계,2020-08-06,21,29,,,,
2020-08-01 06시,평안도,강계,2020-08-07,21,31,,,,
2020-08-01 06시,평안도,강계,2020-08-08,20,30,,,,
2020-08-01 06시,평안도,강계,2020-08-09,20,31,,,,
2020-08-01 06시,평안도,강계,2020-08-10,21,30,,,,
2020-08-01 06시,평안도,강계,2020-08-11,21,30,,,,
2020-08-01 06시,평안도,희천,2020-08-04,22,28,,,,
2020-08-01 06시,평안도,희천,2020-08-05,22,29,,,,
2020-08-01 06시,평안도,희천,2020-08-06,22,28,,,,
2020-08-01 06시,평안도,희천,2020-08-07,22,30,,,,
2020-08-01 06시,평안도,희천,2020-08-08,21,31,,,,
2020-08-01 06시,평안도,희천,2020-08-09,21,30,,,,
